0 159
8 2
9 1
11 1
12 1
14 1
15 1
19 1
21 1
23 1
34 2
37 1
38 1
42 1
51 1
53 1
67 1
75 1
76 1
77 1
78 1
80 1
82 1
89 2
90 1
94 1
100 1
106 1
115 1
119 1
122 1
128 1
144 1
148 1
151 1
161 1
164 1
165 2
176 3
177 1
182 2
183 1
186 1
188 1
195 1
205 1
208 1
210 1
225 1
229 1
234 1
235 1
239 1
258 1
259 1
260 1
264 1
266 1
278 1
280 1
285 1
293 1
301 1
306 1
308 1
314 2
320 1
326 1
346 1
354 1
356 1
359 1
360 1
362 1
365 1
372 1
374 2
381 1
392 1
406 1
423 1
425 1
485 1
486 1
488 1
502 1
510 1
515 2
518 1
537 1
550 1
552 1
555 1
556 1
563 1
568 1
574 1
578 1
590 1
591 1
604 1
607 1
610 1
611 1
623 1
626 1
635 1
636 1
638 1
643 1
644 1
656 1
660 1
671 1
680 1
690 1
691 1
693 1
694 1
695 1
706 1
707 1
718 1
738 1
745 1
752 1
753 1
760 1
771 1
778 1
789 1
793 1
795 1
797 1
800 1
805 2
816 1
819 1
821 1
830 1
831 1
835 2
837 1
841 1
847 1
849 1
852 1
862 1
869 1
872 1
877 1
878 1
880 1
883 1
889 1
898 1
906 1
915 1
918 1
925 1
931 1
933 1
936 1
939 1
940 1
945 1
952 1
954 1
955 1
968 1
972 1
978 1
979 1
984 1
993 1
995 1
998 2
