0 551
2 1
3 1
4 1
8 1
10 1
11 1
14 1
15 1
19 1
21 1
23 3
26 1
27 1
31 1
34 2
38 1
40 1
44 1
46 3
48 1
50 1
51 2
53 1
54 1
55 1
60 1
61 1
62 1
63 1
67 1
68 1
71 1
75 1
76 2
77 1
78 1
80 1
81 1
82 1
88 1
89 1
90 2
92 1
94 1
96 1
99 3
100 1
103 1
106 2
108 1
110 1
111 2
115 1
116 2
119 1
120 1
121 2
124 1
125 2
126 1
128 1
129 1
130 1
139 2
141 2
144 1
146 1
148 1
151 1
152 2
154 3
157 1
159 1
162 1
163 2
164 1
165 2
166 1
169 1
174 1
176 3
181 1
182 2
184 2
186 1
189 1
191 1
200 1
202 2
203 1
204 1
205 1
208 2
209 1
210 1
218 1
219 2
220 1
221 2
229 1
234 1
237 1
239 1
248 1
252 1
254 1
258 1
259 1
262 1
266 3
273 1
277 1
287 1
290 1
295 1
301 1
303 1
305 1
306 1
308 1
309 1
311 1
315 1
316 1
317 1
318 1
320 2
330 1
331 1
334 1
336 1
348 1
350 1
351 1
357 1
359 1
362 3
364 2
365 1
366 1
369 2
371 1
373 2
374 2
379 1
380 1
381 1
385 2
387 1
390 1
391 2
392 1
393 1
394 1
399 1
407 1
424 1
426 1
435 1
436 1
441 1
443 1
445 1
446 1
449 1
451 3
452 2
455 1
457 1
462 1
466 1
469 2
473 1
474 1
486 2
490 1
491 1
494 1
496 1
497 1
499 2
500 1
501 1
502 2
503 2
510 1
511 1
514 1
515 1
516 1
517 1
518 1
519 1
520 1
521 1
522 1
524 1
527 1
534 1
535 1
542 1
545 1
549 1
551 1
554 2
556 1
557 1
562 1
563 1
568 1
574 1
577 1
582 1
583 1
587 1
590 1
598 1
601 1
602 1
603 1
605 1
607 1
623 1
626 1
628 1
629 1
631 1
635 2
636 1
638 1
641 1
643 1
645 1
647 2
652 1
654 1
657 1
658 1
664 1
669 1
674 1
678 1
679 1
680 1
681 1
682 1
691 1
692 2
697 1
705 1
706 2
707 3
710 2
711 1
714 2
716 1
718 1
719 1
720 1
722 1
724 1
726 2
735 1
738 3
742 1
744 1
746 2
747 1
748 2
749 1
751 1
752 2
754 1
758 1
760 1
761 1
766 1
769 1
774 1
778 1
779 1
781 1
785 1
787 1
790 1
791 2
793 1
797 1
798 1
805 2
812 1
813 1
814 1
815 1
819 2
821 1
823 1
824 1
829 1
830 1
831 2
835 2
839 2
846 1
850 1
851 1
852 1
853 1
855 1
856 1
864 1
869 1
872 1
873 3
876 1
879 1
880 1
883 2
889 1
891 1
894 1
896 3
902 1
909 1
910 1
911 1
917 1
918 1
922 1
927 1
931 1
933 1
934 2
936 1
940 1
943 1
947 1
949 1
953 1
954 1
955 1
956 1
960 1
962 3
969 1
974 1
988 1
