0 304
8 1
11 1
14 1
15 1
19 1
21 1
23 1
26 1
30 1
31 1
34 2
37 1
41 1
42 1
46 1
48 1
50 1
51 1
53 1
54 1
61 1
62 1
67 1
68 1
75 1
76 1
77 1
78 1
80 2
81 1
82 1
86 1
88 1
89 1
90 1
92 1
94 1
100 1
106 2
111 1
115 1
121 2
122 1
124 1
128 1
130 1
141 1
144 1
148 1
151 1
155 1
161 1
162 1
164 1
165 3
166 1
169 1
174 1
176 4
182 2
183 1
184 1
186 1
188 1
189 1
191 1
195 1
202 1
203 1
204 2
205 1
208 2
209 1
210 1
211 1
219 1
221 1
225 1
229 2
234 1
235 1
237 1
239 1
252 1
258 1
259 1
264 1
266 1
276 1
280 1
287 1
290 1
301 2
305 1
306 2
308 2
311 1
315 1
316 1
317 1
318 1
320 3
326 1
340 1
344 1
351 1
359 1
362 2
364 1
365 1
371 1
372 1
373 1
374 2
380 1
381 2
391 1
392 1
407 1
423 1
435 1
441 1
451 1
452 1
455 1
462 1
468 1
469 2
473 1
486 2
488 1
490 1
494 1
497 1
499 2
501 1
502 1
503 2
507 1
510 1
514 1
515 1
518 1
522 1
538 1
551 1
552 1
556 1
557 1
563 1
568 1
574 1
576 1
578 1
590 1
591 1
602 1
603 1
604 1
607 1
611 1
613 1
623 1
626 1
631 1
635 2
636 1
638 1
643 1
644 1
652 1
664 1
668 1
669 1
671 1
680 1
681 1
686 1
690 1
691 1
692 2
693 1
695 1
699 1
706 1
707 2
711 1
714 1
718 1
722 1
724 1
738 1
744 2
745 1
746 1
747 1
749 1
752 1
758 1
760 1
763 1
774 2
778 1
790 1
793 2
795 1
797 2
798 1
805 2
812 1
813 1
816 1
818 1
819 1
821 1
823 1
825 1
828 1
829 1
830 1
831 1
835 2
849 1
850 1
851 1
852 1
859 1
864 2
867 1
869 1
872 1
873 3
875 1
878 1
879 1
880 1
883 1
886 1
889 1
891 1
895 1
896 3
898 1
899 1
900 1
902 1
906 1
909 1
911 2
918 2
923 1
927 1
931 1
933 2
934 2
936 1
938 1
939 1
940 1
945 1
947 1
950 1
954 1
955 1
956 3
963 1
968 1
972 1
974 1
975 1
984 1
993 1
998 1
