0 1802
2 1
4 1
5 1
7 1
8 1
9 2
11 2
13 1
14 1
18 1
19 1
22 2
27 2
28 1
31 1
35 1
37 1
39 2
45 1
46 4
50 1
51 1
52 2
56 1
58 1
61 1
65 1
66 1
69 1
72 1
73 1
74 1
75 1
76 1
77 2
78 1
79 1
84 3
85 1
88 1
89 1
94 1
95 1
97 1
103 1
104 1
109 1
113 1
115 2
120 1
121 1
127 1
129 1
135 2
139 2
140 1
141 1
142 1
151 1
154 1
155 1
156 1
159 1
164 2
165 1
172 1
178 1
184 1
187 1
189 1
190 1
199 2
200 1
204 1
206 1
207 1
217 1
219 1
220 1
221 1
223 1
232 1
235 1
243 1
247 1
248 1
254 1
255 1
263 1
272 1
279 1
280 1
281 1
282 2
287 2
298 1
300 1
301 1
302 1
303 1
305 1
306 1
308 1
310 1
314 1
319 1
327 1
330 1
346 1
349 1
350 1
359 1
365 1
367 1
371 1
373 1
378 1
379 1
385 3
388 1
399 1
401 1
404 1
410 1
412 1
414 1
416 2
424 1
435 1
447 1
449 1
456 1
469 1
476 1
480 1
483 1
490 1
500 1
504 1
508 1
529 1
531 1
534 1
536 1
542 1
543 1
545 1
552 1
554 1
557 1
558 1
567 1
577 1
583 1
590 1
604 1
607 1
616 2
630 1
639 1
649 1
658 1
663 1
667 1
677 1
679 1
685 1
690 1
691 1
707 1
714 2
722 1
732 1
735 1
741 1
758 1
769 1
774 1
776 1
778 1
788 1
792 1
797 1
812 1
855 1
867 1
868 1
871 1
879 1
888 2
896 1
933 1
