1 211
2 99
3 42
4 27
5 15
6 7
7 6
8 5
9 7
10 4
11 1
12 1
13 2
14 3
15 2
17 2
18 1
19 1
21 1
24 1
27 1
33 1
35 1
36 1
40 2
41 1
52 1
56 1
57 1
71 1
103 1
105 1
125 1
275 1
