0 61
8 1
11 1
12 1
15 1
19 1
21 1
23 1
24 1
27 1
34 3
38 1
42 2
43 1
53 1
54 1
67 1
69 1
74 1
76 1
77 1
82 1
89 2
100 1
115 1
119 1
137 1
141 1
148 2
161 1
164 1
165 1
176 2
177 1
181 1
182 2
183 2
188 1
195 1
208 1
225 1
229 1
234 1
235 1
239 1
259 1
260 1
264 1
285 2
293 1
299 1
301 1
314 1
326 1
346 1
353 1
359 1
360 1
374 2
379 1
381 1
423 1
425 2
485 1
488 1
502 1
514 1
515 1
537 1
543 1
550 1
555 1
563 1
568 1
578 1
590 1
591 1
604 1
607 1
610 1
611 1
623 1
626 1
635 1
636 1
643 1
660 1
691 1
693 1
695 1
706 1
707 2
738 1
745 1
753 1
760 1
771 1
789 1
793 1
795 1
797 1
800 1
805 1
816 1
819 1
830 1
831 1
835 1
847 1
852 1
869 1
872 1
877 1
880 1
889 1
895 1
898 1
915 1
918 1
919 1
920 1
925 1
931 1
932 1
937 1
939 1
940 1
945 1
955 1
965 1
998 1
999 1
