1 375
2 147
3 56
4 33
5 32
6 16
7 8
8 4
9 6
10 6
11 2
12 4
13 2
14 3
16 3
17 4
18 1
20 3
21 4
22 1
24 1
28 1
29 2
33 3
34 1
37 2
46 1
50 1
