0 1624
2 1
4 1
5 1
8 1
9 2
11 1
13 1
14 1
18 1
19 1
22 1
23 2
27 1
28 1
30 1
31 1
32 1
35 1
39 2
42 1
45 1
46 4
50 2
51 1
52 1
54 1
61 1
66 1
69 1
72 1
73 1
74 1
75 1
76 1
77 1
78 1
79 1
80 1
84 3
85 1
87 1
88 1
89 1
92 1
94 1
96 1
97 2
100 1
103 1
104 1
106 1
109 1
111 1
113 1
115 2
120 1
121 1
127 1
128 1
129 1
135 2
139 1
140 1
141 1
142 1
151 1
154 1
155 1
156 1
157 1
159 1
163 1
164 2
165 1
169 1
173 1
178 1
180 2
181 1
182 1
184 1
186 1
187 1
189 1
190 1
196 1
199 2
200 1
201 1
203 1
204 1
205 1
207 1
208 1
210 1
211 1
217 2
219 1
220 1
223 1
225 1
232 3
235 1
240 1
243 1
247 2
248 1
254 2
255 1
263 1
266 1
272 1
277 1
279 1
280 1
281 1
282 2
287 1
300 1
301 1
302 1
303 1
305 2
306 1
308 2
310 1
311 1
314 1
319 1
323 1
327 1
330 1
346 1
349 1
359 1
360 1
362 1
364 1
367 1
369 1
371 1
373 1
378 1
379 1
385 4
388 1
399 1
404 1
409 1
411 1
412 1
414 2
416 1
424 1
434 1
435 2
443 1
445 1
447 1
449 2
455 1
456 1
469 1
470 1
476 1
480 1
482 1
490 1
493 1
500 1
504 1
508 1
509 1
515 1
531 1
534 1
536 1
542 1
543 1
545 1
551 1
552 1
554 1
557 1
558 1
563 1
567 1
577 1
583 1
590 1
602 1
604 2
605 2
607 1
616 2
624 1
629 1
630 1
639 1
647 1
654 1
663 1
665 1
667 1
679 1
685 1
689 1
690 1
691 2
707 1
714 2
716 1
722 1
732 1
735 1
741 1
749 1
758 1
761 1
762 1
769 1
774 1
776 1
778 1
788 1
792 1
797 1
801 1
812 1
833 1
855 1
867 1
868 1
871 1
879 1
888 1
889 2
896 1
933 1
955 1
