0 0
20 0.896
40 0.933
60 0.955
80 0.956
100 0.956
120 0.969
140 0.969
160 0.974
180 0.974
200 0.988
220 0.993
240 0.993
260 0.993
280 0.993
300 0.993
320 0.993
340 0.993
360 0.995
380 0.995
400 0.995
420 0.997
440 0.997
460 0.984
480 0.998
500 0.998
520 0.998
540 0.998
560 0.998
580 0.998
600 0.998
620 0.998
640 0.998
660 0.998
680 0.998
700 0.998
720 0.998
740 0.998
760 0.998
780 0.998
800 0.998
820 0.998
840 0.998
860 0.998
880 0.998
900 0.998
920 0.998
960 0.998
980 0.998
