0 0.572
20 0.933
40 0.955
60 0.962
80 0.962
100 0.962
120 0.971
140 0.988
160 0.988
180 0.988
200 0.993
220 0.998
240 0.998
260 0.998
280 0.998
300 0.998
320 0.998
340 0.998
360 0.998
380 0.998
400 0.998
420 0.998
440 0.998
460 0.998
480 0.999
500 0.999
520 0.999
540 0.999
560 0.999
580 0.999
600 0.999
620 0.999
640 0.999
660 0.999
680 0.999
700 0.999
720 0.999
740 0.999
760 0.999
780 0.999
800 0.999
820 0.999
840 0.999
860 0.999
880 0.999
900 0.999
920 0.999
960 0.999
980 0.999
